lp,n,pk,pm,t,fmax,favg
1617,45,0.6,0.0005,150,1.8123557329191875,1.8008319730857867
1618,45,0.6,0.001,50,1.7977010291917637,1.779117882577499
1619,45,0.6,0.001,60,1.8108837389924097,1.7945789946744628
1620,45,0.6,0.001,70,1.8023269087783527,1.792477841173121
1621,45,0.6,0.001,80,1.781171977644063,1.7684218151451794
1622,45,0.6,0.001,90,1.817818234200779,1.803223553208869
1623,45,0.6,0.001,100,1.7844508546281157,1.773050033230715
1624,45,0.6,0.001,110,1.8102737666929116,1.7938814615347252
1625,45,0.6,0.001,120,1.81091885281926,1.798405044457055
1626,45,0.6,0.001,130,1.7762896258769925,1.7648536099197667
1627,45,0.6,0.001,140,1.7986334131189698,1.788193473819752
1628,45,0.6,0.001,150,1.7952287102693243,1.7792900368894942
1629,45,0.6,0.005,50,1.806203844135441,1.7076458964953198
1630,45,0.6,0.005,60,1.8186818542114174,1.7244798085060293
1631,45,0.6,0.005,70,1.8119826688065146,1.7188202593511994
1632,45,0.6,0.005,80,1.815654159821029,1.7325622099065259
1633,45,0.6,0.005,90,1.862609569545305,1.7728882423311192
1634,45,0.6,0.005,100,1.8213473887927702,1.7292795446478315
1635,45,0.6,0.005,110,1.8392809507003451,1.736386500031424
1636,45,0.6,0.005,120,1.8487908363887615,1.7591623450767129
1637,45,0.6,0.005,130,1.8525139428132986,1.7621880806090042
1638,45,0.6,0.005,140,1.8530140260077692,1.766965196584267
1639,45,0.6,0.005,150,1.8612863373550232,1.76906242038016
1640,45,0.6,0.01,50,1.8799319862655388,1.6636880581722915
1641,45,0.6,0.01,60,1.8532118519331062,1.6314395358461227
1642,45,0.6,0.01,70,1.8552409220335513,1.6545484049537296
1643,45,0.6,0.01,80,1.877505197498548,1.6770661998412957
1644,45,0.6,0.01,90,1.8842356374808107,1.667336149922899
1645,45,0.6,0.01,100,1.8835895264888054,1.6694850824652745
1646,45,0.6,0.01,110,1.9046266030301708,1.7086499632595034
1647,45,0.6,0.01,120,1.8987838344965946,1.680479421048094
1648,45,0.6,0.01,130,1.9069454659819047,1.6989063262718325
1649,45,0.6,0.01,140,1.8852906206570943,1.6891488992227712
1650,45,0.6,0.01,150,1.895154100894874,1.6919967528222244
1651,45,0.65,0.0001,50,1.7763065691754902,1.7740104873309743
1652,45,0.65,0.0001,60,1.7527404739239199,1.751769211253877
1653,45,0.65,0.0001,70,1.7923562859971218,1.7903404187558012
1654,45,0.65,0.0001,80,1.8007370040652781,1.7994907946716776
1655,45,0.65,0.0001,90,1.7828176310505233,1.7817972056294633
1656,45,0.65,0.0001,100,1.784948376090181,1.783476762163468
1657,45,0.65,0.0001,110,1.751989539725144,1.7518351733687023
1658,45,0.65,0.0001,120,1.7711945743702011,1.7703752883631028
1659,45,0.65,0.0001,130,1.775094942629592,1.7736179613700869
1660,45,0.65,0.0001,140,1.797109125046339,1.7956554980808432
1661,45,0.65,0.0001,150,1.7882952215649228,1.7871215504626068
1662,45,0.65,0.0005,50,1.8103339366318902,1.803793443045212
1663,45,0.65,0.0005,60,1.8169881332494366,1.8129181071918492
1664,45,0.65,0.0005,70,1.7612456347476309,1.7522445394195227
1665,45,0.65,0.0005,80,1.8056175971509811,1.7963944236195357
1666,45,0.65,0.0005,90,1.7905344363910185,1.7855732301805423
1667,45,0.65,0.0005,100,1.7726715671473556,1.7665484767866002
1668,45,0.65,0.0005,110,1.760137268251923,1.7550664147249129
1669,45,0.65,0.0005,120,1.7821425051936044,1.774213700597218
1670,45,0.65,0.0005,130,1.791387958926268,1.783996578268579
1671,45,0.65,0.0005,140,1.7979679607947252,1.7929942512000883
1672,45,0.65,0.0005,150,1.7986886319104145,1.7899205370594418
1673,45,0.65,0.001,50,1.770560803515774,1.7495502521175268
1674,45,0.65,0.001,60,1.7819659602555502,1.7682148976366574
1675,45,0.65,0.001,70,1.7791819928293384,1.7618071285066361
1676,45,0.65,0.001,80,1.7875242743153945,1.7729693714939032
1677,45,0.65,0.001,90,1.7741785250897073,1.7637275444928215
1678,45,0.65,0.001,100,1.8063081472085272,1.794459434576651
1679,45,0.65,0.001,110,1.8080652462060975,1.7914696613966725
1680,45,0.65,0.001,120,1.7902165137728867,1.7752942181150462
1681,45,0.65,0.001,130,1.7981050877314855,1.782761683038079
1682,45,0.65,0.001,140,1.788917894191774,1.7785320944476715
1683,45,0.65,0.001,150,1.8084803301346415,1.796438798447802
1684,45,0.65,0.005,50,1.836423432332304,1.7371151541639338
1685,45,0.65,0.005,60,1.8511740707992994,1.753934857674805
1686,45,0.65,0.005,70,1.8269349861727986,1.740871668445002
1687,45,0.65,0.005,80,1.8247823413206365,1.7286814500360252
1688,45,0.65,0.005,90,1.8746383099337445,1.7847639656688772
1689,45,0.65,0.005,100,1.8421899857987172,1.7514642398505782
1690,45,0.65,0.005,110,1.8716634601568496,1.7698377940808399
1691,45,0.65,0.005,120,1.8375802126506857,1.7573287823697945
1692,45,0.65,0.005,130,1.832337251089596,1.7345232646135713
1693,45,0.65,0.005,140,1.8500546372909117,1.7647461603837027
1694,45,0.65,0.005,150,1.8799633236888855,1.785207012058037
1695,45,0.65,0.01,50,1.8670392094929458,1.6286461195659563
1696,45,0.65,0.01,60,1.8430562643397232,1.6280319425659457
1697,45,0.65,0.01,70,1.882920676255569,1.672631126224167
1698,45,0.65,0.01,80,1.9285365315060516,1.7214982195072723
1699,45,0.65,0.01,90,1.8569906290427574,1.6444912554016604
1700,45,0.65,0.01,100,1.8942508652092238,1.707586686704189
1701,45,0.65,0.01,110,1.8622493888432388,1.6586386328790115
1702,45,0.65,0.01,120,1.8899622998793013,1.6795434550702493
1703,45,0.65,0.01,130,1.8888430076438718,1.6863476226954845
1704,45,0.65,0.01,140,1.904307514307551,1.683570198216261
1705,45,0.65,0.01,150,1.8890674002090675,1.680087778728592
1706,45,0.7,0.0001,50,1.7868464918837708,1.7857074103866655
1707,45,0.7,0.0001,60,1.7880444699925915,1.7858369198311193
1708,45,0.7,0.0001,70,1.8084787047179938,1.8019387409883805
1709,45,0.7,0.0001,80,1.7964873971353614,1.795508922516181
1710,45,0.7,0.0001,90,1.8046452892479994,1.8033060450081053
1711,45,0.7,0.0001,100,1.8042330765678765,1.8020262618792813
1712,45,0.7,0.0001,110,1.7938713838114873,1.7922927449292378
1713,45,0.7,0.0001,120,1.7897799310537326,1.7884759113762951
1714,45,0.7,0.0001,130,1.806773149769956,1.8059860872562958
1715,45,0.7,0.0001,140,1.7770584846452717,1.774483164410323
1716,45,0.7,0.0001,150,1.8047559915459706,1.8039814586091376
1717,45,0.7,0.0005,50,1.8081752344479485,1.8020856571070392
1718,45,0.7,0.0005,60,1.8383943483058516,1.8299149477094694
1719,45,0.7,0.0005,70,1.8077535015275992,1.8052057437427302
1720,45,0.7,0.0005,80,1.782842933333965,1.7749013767894934
1721,45,0.7,0.0005,90,1.825041525105816,1.8197881214150013
1722,45,0.7,0.0005,100,1.806939974432755,1.8004371027190007
1723,45,0.7,0.0005,110,1.7947824229069025,1.7863910119704638
1724,45,0.7,0.0005,120,1.798976640011894,1.793138478005458
1725,45,0.7,0.0005,130,1.8154617087371911,1.8092703524497658
1726,45,0.7,0.0005,140,1.771173205519237,1.7622345438140916
1727,45,0.7,0.0005,150,1.7737658036568476,1.766700152706343
1728,45,0.7,0.001,50,1.815561640870526,1.802032494145311
1729,45,0.7,0.001,60,1.776724323090775,1.7586474350986432
1730,45,0.7,0.001,70,1.802800346993337,1.7892645844420125
1731,45,0.7,0.001,80,1.8407541789357842,1.8251699080787842
1732,45,0.7,0.001,90,1.8209111647075615,1.805216231071718
1733,45,0.7,0.001,100,1.7835063787103695,1.7735972101580806
1734,45,0.7,0.001,110,1.7841568865476942,1.7727523949723583
1735,45,0.7,0.001,120,1.8157203075421575,1.8017992634505657
1736,45,0.7,0.001,130,1.8270807474520265,1.8154323243828154
1737,45,0.7,0.001,140,1.7974092854182948,1.7837421651771084
1738,45,0.7,0.001,150,1.8036938046552078,1.7903037614504953
1739,45,0.7,0.005,50,1.8147440800279733,1.7147109923963995
1740,45,0.7,0.005,60,1.8560829340074398,1.7631463242562875
1741,45,0.7,0.005,70,1.8353875888406537,1.7456521130077851
1742,45,0.7,0.005,80,1.846736963218352,1.7623740417461897
1743,45,0.7,0.005,90,1.8410409297458623,1.7508035607589685
1744,45,0.7,0.005,100,1.820714601370959,1.7268607088436088
1745,45,0.7,0.005,110,1.8279725609919941,1.7324564788137564
1746,45,0.7,0.005,120,1.8408628947965417,1.7546299959369953
1747,45,0.7,0.005,130,1.8362682741665544,1.7572883067826093
1748,45,0.7,0.005,140,1.8911903507506707,1.793266503564362
1749,45,0.7,0.005,150,1.859820947041303,1.7689429382953805
1750,45,0.7,0.01,50,1.8779478627198174,1.6531561287859662
1751,45,0.7,0.01,60,1.8813142326825536,1.6587627355773125
1752,45,0.7,0.01,70,1.8982799040848601,1.685114649261094
1753,45,0.7,0.01,80,1.883082087607758,1.6630504451850825
1754,45,0.7,0.01,90,1.9231934308914156,1.7173484027537296
1755,45,0.7,0.01,100,1.8703747026834605,1.6615407642516897
1756,45,0.7,0.01,110,1.9020608333376514,1.695901386225929
1757,45,0.7,0.01,120,1.9183957538266099,1.704974847187779
1758,45,0.7,0.01,130,1.9062371879914664,1.6931039457899724
1759,45,0.7,0.01,140,1.8893552214391494,1.6860250741795144
1760,45,0.7,0.01,150,1.914115180841652,1.70044547928692
1761,45,0.75,0.0001,50,1.7865197440105895,1.7859468705888464
1762,45,0.75,0.0001,60,1.782782281667645,1.7812319483725065
1763,45,0.75,0.0001,70,1.8014886533682344,1.7993431592822906
1764,45,0.75,0.0001,80,1.7980958082596137,1.7971250339931464
1765,45,0.75,0.0001,90,1.801009996457777,1.797875481085006
1766,45,0.75,0.0001,100,1.8087272983303786,1.8077143371558204
1767,45,0.75,0.0001,110,1.8124624052811347,1.8116696768595875
1768,45,0.75,0.0001,120,1.780562207466555,1.7791002302793977
1769,45,0.75,0.0001,130,1.7989994530183073,1.796910464604961
1770,45,0.75,0.0001,140,1.806003399366622,1.8041423721749876
1771,45,0.75,0.0001,150,1.8046077967140561,1.8035009635244998
1772,45,0.75,0.0005,50,1.7960998925496126,1.790700076399391
1773,45,0.75,0.0005,60,1.7948997660102126,1.780686530902053
1774,45,0.75,0.0005,70,1.797166915453869,1.7897704108036654
1775,45,0.75,0.0005,80,1.7914209238208139,1.7862638481953703
1776,45,0.75,0.0005,90,1.7947947285904846,1.7867449895538412
1777,45,0.75,0.0005,100,1.808344961221892,1.801425772065778
1778,45,0.75,0.0005,110,1.8132796841403016,1.8072675444121744
1779,45,0.75,0.0005,120,1.763545524786976,1.7575942703473362
1780,45,0.75,0.0005,130,1.8101170695538777,1.8044941398234824
1781,45,0.75,0.0005,140,1.800267821741433,1.7955701015585088
1782,45,0.75,0.0005,150,1.8091116016940618,1.8018304743913984
1783,45,0.75,0.001,50,1.811859604892773,1.7949363947246268
1784,45,0.75,0.001,60,1.8133582174811127,1.7995121036466382
1785,45,0.75,0.001,70,1.8211132368579477,1.8082347860434012
1786,45,0.75,0.001,80,1.8020669516827272,1.791160036763747
1787,45,0.75,0.001,90,1.8093882327039168,1.7974956245854452
1788,45,0.75,0.001,100,1.7845361673416107,1.7721137527338302
1789,45,0.75,0.001,110,1.8064528333911434,1.7884309071297302
1790,45,0.75,0.001,120,1.831367935476682,1.8194043836091707
1791,45,0.75,0.001,130,1.8143614950633051,1.800331037667004
1792,45,0.75,0.001,140,1.8137942807941387,1.8009205362981806
1793,45,0.75,0.001,150,1.8173797448347897,1.8042777218257686
1794,45,0.75,0.005,50,1.827386373552156,1.7198716218237253
1795,45,0.75,0.005,60,1.8609553411420554,1.7596652607848122
1796,45,0.75,0.005,70,1.8532597326327709,1.7577752742764547
1797,45,0.75,0.005,80,1.8599191428954926,1.7647780394115011
1798,45,0.75,0.005,90,1.8412611025344559,1.747037969269099
1799,45,0.75,0.005,100,1.8482275556866208,1.7604053629501337
1800,45,0.75,0.005,110,1.8568899655355693,1.7539117515208325
1801,45,0.75,0.005,120,1.8423165426164012,1.7479838552814773
1802,45,0.75,0.005,130,1.8226204504662546,1.7341855819654848
1803,45,0.75,0.005,140,1.8484866189981863,1.7491467488042687
1804,45,0.75,0.005,150,1.8743752981641588,1.778491931186082
1805,45,0.75,0.01,50,1.8819666985968684,1.643973666702005
1806,45,0.75,0.01,60,1.8645734842834651,1.6438742523762473
1807,45,0.75,0.01,70,1.8657013009466707,1.6489147463820144
1808,45,0.75,0.01,80,1.8927080911945122,1.6883735914414322
1809,45,0.75,0.01,90,1.8929611445855685,1.6774033142162397
1810,45,0.75,0.01,100,1.9026069523433347,1.687280811796596
1811,45,0.75,0.01,110,1.8862587261946846,1.668586912488395
1812,45,0.75,0.01,120,1.918583910633286,1.7088975287191652
1813,45,0.75,0.01,130,1.8929707581744006,1.6749109687105088
1814,45,0.75,0.01,140,1.8807198686436322,1.6752371864503113
1815,45,0.75,0.01,150,1.9106465146147542,1.7070177394170352
1816,45,0.8,0.0001,50,1.8023439603375626,1.7990208577852584
1817,45,0.8,0.0001,60,1.8253344939567,1.823497378157652
1818,45,0.8,0.0001,70,1.7491613262126477,1.7483386147805913
1819,45,0.8,0.0001,80,1.8024116431845885,1.8008399752272966
1820,45,0.8,0.0001,90,1.795459664346894,1.7949453853948956
1821,45,0.8,0.0001,100,1.791760362201307,1.7911786178437787
1822,45,0.8,0.0001,110,1.8148217865253216,1.8141486886769647
1823,45,0.8,0.0001,120,1.7974929744290566,1.7960478581186792
1824,45,0.8,0.0001,130,1.8160007312145376,1.8141350627133799
1825,45,0.8,0.0001,140,1.816479396954391,1.8149191369919355
1826,45,0.8,0.0001,150,1.817621367713539,1.816518014163484
1827,45,0.8,0.0005,50,1.8152468370368404,1.8085125507703332
1828,45,0.8,0.0005,60,1.8096770729061464,1.8032750361311471
1829,45,0.8,0.0005,70,1.7821608937598052,1.7769919899057982
1830,45,0.8,0.0005,80,1.802518390103991,1.7961911481552155
1831,45,0.8,0.0005,90,1.8113480931764783,1.8036684510625045
1832,45,0.8,0.0005,100,1.8069766809314753,1.8008737454596013
1833,45,0.8,0.0005,110,1.8059890227793347,1.7993202001723494
1834,45,0.8,0.0005,120,1.837847411038856,1.8303846477150123
1835,45,0.8,0.0005,130,1.8322430096037785,1.8231896719021408
1836,45,0.8,0.0005,140,1.788117688846398,1.7828487766622987
1837,45,0.8,0.0005,150,1.8217853701004438,1.8143267891080526
1838,45,0.8,0.001,50,1.8376275662141501,1.8244040746306072
1839,45,0.8,0.001,60,1.8048808819273108,1.7912736861108465
1840,45,0.8,0.001,70,1.7898913142215604,1.7771292288596843
1841,45,0.8,0.001,80,1.7881216399180957,1.7752082654261634
1842,45,0.8,0.001,90,1.8281369340939435,1.8135879168770201
1843,45,0.8,0.001,100,1.7867329465362376,1.7742145547347479
1844,45,0.8,0.001,110,1.8040136437441714,1.7889596994401484
1845,45,0.8,0.001,120,1.8025146024597052,1.7869609323839084
1846,45,0.8,0.001,130,1.7925599345515595,1.7793517971495794
1847,45,0.8,0.001,140,1.8023375302638798,1.7879409913439641
1848,45,0.8,0.001,150,1.8373717199277788,1.8256789944008667
1849,45,0.8,0.005,50,1.8301197339569868,1.7264073600788314
1850,45,0.8,0.005,60,1.8482224476342157,1.7619427569718915
1851,45,0.8,0.005,70,1.8367191468164719,1.7431110579668267
1852,45,0.8,0.005,80,1.860170649916797,1.761320067626255
1853,45,0.8,0.005,90,1.843711114166294,1.751482095547504
1854,45,0.8,0.005,100,1.837422901045791,1.738396285399656
1855,45,0.8,0.005,110,1.8381768378769863,1.7509483410073223
1856,45,0.8,0.005,120,1.863646293560786,1.7696426541756645
1857,45,0.8,0.005,130,1.8785084932969158,1.7782051944725605
1858,45,0.8,0.005,140,1.8634089480031986,1.782481716491063
1859,45,0.8,0.005,150,1.8570611551381955,1.7626620226930396
1860,45,0.8,0.01,50,1.9109306735501883,1.6565985201227393
1861,45,0.8,0.01,60,1.8455035987917656,1.6269564523463649
1862,45,0.8,0.01,70,1.8852651591213279,1.6734190965010156
1863,45,0.8,0.01,80,1.8932068480352517,1.6775007171722676
1864,45,0.8,0.01,90,1.8753636423870474,1.6672238999715203
1865,45,0.8,0.01,100,1.883857331212475,1.6666466758530214
1866,45,0.8,0.01,110,1.9160706370409915,1.692510623258852
1867,45,0.8,0.01,120,1.8949207357479383,1.6906062714315673
1868,45,0.8,0.01,130,1.876015045158968,1.6586007767889732
1869,45,0.8,0.01,140,1.8970676734352552,1.7007860870446436
1870,45,0.8,0.01,150,1.920064574812231,1.70180351069124
1871,45,0.85,0.0001,50,1.8104506661471464,1.8090898630575842
1872,45,0.85,0.0001,60,1.818218687546367,1.8166649167755964
1873,45,0.85,0.0001,70,1.8380649638046465,1.8367473764180164
1874,45,0.85,0.0001,80,1.8081316937224026,1.807278256268544
1875,45,0.85,0.0001,90,1.816881235964817,1.8161352665185317
1876,45,0.85,0.0001,100,1.7925782535487857,1.78972529341551
1877,45,0.85,0.0001,110,1.822988020408279,1.820634839232531
1878,45,0.85,0.0001,120,1.7988892037203255,1.7972883623865246
1879,45,0.85,0.0001,130,1.7913340545539653,1.7897906161282915
1880,45,0.85,0.0001,140,1.8057574438696669,1.805405730123554
1881,45,0.85,0.0001,150,1.7861773021246143,1.7846071925441698
1882,45,0.85,0.0005,50,1.8186194564853928,1.8115233196716225
1883,45,0.85,0.0005,60,1.8328560474948568,1.8268542778149206
1884,45,0.85,0.0005,70,1.8476296788831421,1.838623423427153
1885,45,0.85,0.0005,80,1.8225863845635124,1.8149475900326408
1886,45,0.85,0.0005,90,1.7876683958414654,1.7786237378750616
1887,45,0.85,0.0005,100,1.8189798465537939,1.8114322567699457
1888,45,0.85,0.0005,110,1.82032155464792,1.8110061668982202
1889,45,0.85,0.0005,120,1.8338461311050478,1.8266341273581455
1890,45,0.85,0.0005,130,1.7904878963377613,1.7844079944458227
1891,45,0.85,0.0005,140,1.7934707893826676,1.7885456632150936
1892,45,0.85,0.0005,150,1.8138887260594907,1.8064694539359392
1893,45,0.85,0.001,50,1.826074859126832,1.8148069291470899
1894,45,0.85,0.001,60,1.8362839289618427,1.8200153373938153
1895,45,0.85,0.001,70,1.8134413029428194,1.802114499003612
1896,45,0.85,0.001,80,1.8192427911080684,1.803033399391114
1897,45,0.85,0.001,90,1.7982220904640327,1.7831850239935216
1898,45,0.85,0.001,100,1.8303254699673683,1.8145642574295937
1899,45,0.85,0.001,110,1.7864397207517115,1.7721735702556245
1900,45,0.85,0.001,120,1.8163726048827333,1.8043415256087658
1901,45,0.85,0.001,130,1.827073454412148,1.8128671047214011
1902,45,0.85,0.001,140,1.8611749621771059,1.8486791216651906
1903,45,0.85,0.001,150,1.8464391788978143,1.828662640393135
1904,45,0.85,0.005,50,1.8550626767642258,1.7462601320077555
1905,45,0.85,0.005,60,1.8378237449822827,1.7428809551391171
1906,45,0.85,0.005,70,1.8458672519690853,1.744432421979321
1907,45,0.85,0.005,80,1.8754637079734562,1.78228662049755
1908,45,0.85,0.005,90,1.8687706168375855,1.7807628509405529
1909,45,0.85,0.005,100,1.885564444875243,1.7937718833201206
1910,45,0.85,0.005,110,1.8513213331810605,1.7471505650306418
1911,45,0.85,0.005,120,1.8594041960973422,1.7685591426885299
1912,45,0.85,0.005,130,1.8616408929883568,1.7694531958219484
1913,45,0.85,0.005,140,1.874060671815403,1.7833189291821503
1914,45,0.85,0.005,150,1.8483141333169923,1.755172405920775
1915,45,0.85,0.01,50,1.8574685802621098,1.6359894059649227
1916,45,0.85,0.01,60,1.8946562925214534,1.6670765615529044
1917,45,0.85,0.01,70,1.8962796078111588,1.6899465620625045
1918,45,0.85,0.01,80,1.8811511724923042,1.6643425412156925
1919,45,0.85,0.01,90,1.9174235927535566,1.7009109243825002
1920,45,0.85,0.01,100,1.8938330811806658,1.6703248465232228
1921,45,0.85,0.01,110,1.9193488757153054,1.7094253403747104
1922,45,0.85,0.01,120,1.914367355153793,1.690706526730076
1923,45,0.85,0.01,130,1.9005768084711425,1.6767491561121124
1924,45,0.85,0.01,140,1.906781729142776,1.6934777900265343
1925,45,0.85,0.01,150,1.8965941036025689,1.6950942221953906
1926,45,0.9,0.0001,50,1.7886855406918472,1.7866145522040349
1927,45,0.9,0.0001,60,1.8163688598927559,1.8159117776658258
1928,45,0.9,0.0001,70,1.8306121672932383,1.8282426266389709
1929,45,0.9,0.0001,80,1.824861569970624,1.8243340412981177
1930,45,0.9,0.0001,90,1.8462267236513938,1.8449381250475008
1931,45,0.9,0.0001,100,1.8326359498768243,1.831949572373976
1932,45,0.9,0.0001,110,1.8272320763594059,1.8267917159015041
1933,45,0.9,0.0001,120,1.817313620174196,1.8164152998858603
1934,45,0.9,0.0001,130,1.8310870807536366,1.8293630837304697
1935,45,0.9,0.0001,140,1.8488734445235235,1.8478934244748202
1936,45,0.9,0.0001,150,1.8069473760748342,1.8054162073497064
1937,45,0.9,0.0005,50,1.8218336688812184,1.8135487408209847
1938,45,0.9,0.0005,60,1.7873641587996787,1.7804970728589058
1939,45,0.9,0.0005,70,1.8574932827621873,1.8489588723747101
1940,45,0.9,0.0005,80,1.836309120056778,1.831421132119472
1941,45,0.9,0.0005,90,1.8242916024370075,1.8168928775885371
1942,45,0.9,0.0005,100,1.8261697307103821,1.8170298472695907
1943,45,0.9,0.0005,110,1.8253789211153397,1.8197965575392923
1944,45,0.9,0.0005,120,1.836744761924903,1.8320502926304456
1945,45,0.9,0.0005,130,1.8182512442786884,1.8097202170743656
1946,45,0.9,0.0005,140,1.805054195650609,1.799882888904325
